"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Total","2020",74.863,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",36.051,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2020",30.796,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2020",7.358,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Not elsewhere classified","2020",0.658,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Total","2020",44.932,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",20.944,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2020",20.424,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2020",2.931,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Not elsewhere classified","2020",0.633,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Total","2020",29.931,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",15.107,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2020",10.371,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2020",4.427,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Not elsewhere classified","2020",0.025,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Total","2018",66.109,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",32.803,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2018",25.937,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2018",6.801,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Not elsewhere classified","2018",0.568,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Total","2018",38.875,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",19.088,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2018",16.476,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2018",2.854,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Not elsewhere classified","2018",0.456,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Total","2018",27.234,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",13.715,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2018",9.461,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2018",3.947,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Not elsewhere classified","2018",0.111,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): Total","2017",65.206,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 1. Managers","2017",5.173,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 2. Professionals","2017",18.055,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2017",8.426,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 4. Clerical support workers","2017",3.991,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 5. Service and sales workers","2017",8.389,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2017",1.726,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 7. Craft and related trades workers","2017",7.248,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2017",4.272,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 9. Elementary occupations","2017",6.719,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 0. Armed forces occupations","2017",1.208,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): X. Not elsewhere classified","2017",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): Total","2017",39.807,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 1. Managers","2017",3.483,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 2. Professionals","2017",9.929,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2017",4.747,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 4. Clerical support workers","2017",1.647,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 5. Service and sales workers","2017",3.714,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2017",1.327,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 7. Craft and related trades workers","2017",6.708,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2017",3.581,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 9. Elementary occupations","2017",3.478,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 0. Armed forces occupations","2017",1.194,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): X. Not elsewhere classified","2017",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): Total","2017",25.398,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 1. Managers","2017",1.689,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 2. Professionals","2017",8.126,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2017",3.68,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","2017",2.343,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","2017",4.675,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2017",0.399,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","2017",0.54,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2017",0.691,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 9. Elementary occupations","2017",3.241,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 0. Armed forces occupations","2017",0.014,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): X. Not elsewhere classified","2017",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Total","2016",63.986,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",31.662,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2016",25.197,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2016",6.619,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Not elsewhere classified","2016",0.508,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Total","2016",37.913,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",18.193,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2016",16.139,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2016",3.121,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Not elsewhere classified","2016",0.46,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Total","2016",26.074,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2016",13.47,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2016",9.058,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2016",3.498,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Not elsewhere classified","2016",0.049,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Total","2015",64.175,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2015",29.373,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2015",27.38,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2015",6.07,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Not elsewhere classified","2015",1.352,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Total","2015",38.336,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2015",16.473,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2015",18.278,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2015",2.356,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Not elsewhere classified","2015",1.228,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Total","2015",25.84,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2015",12.9,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2015",9.102,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2015",3.714,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Not elsewhere classified","2015",0.124,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Total","2014",67.684,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2014",32.04,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2014",27.779,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2014",6.646,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (Skill level): Not elsewhere classified","2014",1.219,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Total","2014",39.988,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2014",17.988,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2014",18.268,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2014",2.608,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (Skill level): Not elsewhere classified","2014",1.124,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Total","2014",27.695,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2014",14.052,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2014",9.511,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2014",4.038,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (Skill level): Not elsewhere classified","2014",0.095,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): Total","2013",67.398,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 1. Managers","2013",4.525,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 2. Professionals","2013",18.886,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 3. Technicians and associate professionals","2013",8.36,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 4. Clerical support workers","2013",4.487,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 5. Service and sales workers","2013",9.163,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2013",1.332,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 7. Craft and related trades workers","2013",10.13,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2013",3.578,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 9. Elementary occupations","2013",6.352,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): 0. Armed forces occupations","2013",0.584,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Total","Occupation (ISCO-08): X. Not elsewhere classified","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): Total","2013",39.431,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 1. Managers","2013",3.259,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 2. Professionals","2013",9.913,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2013",4.461,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 4. Clerical support workers","2013",1.562,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 5. Service and sales workers","2013",3.692,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2013",0.958,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 7. Craft and related trades workers","2013",9.557,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2013",3.04,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 9. Elementary occupations","2013",2.443,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): 0. Armed forces occupations","2013",0.545,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Male","Occupation (ISCO-08): X. Not elsewhere classified","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): Total","2013",27.967,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 1. Managers","2013",1.266,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 2. Professionals","2013",8.973,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2013",3.899,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 4. Clerical support workers","2013",2.925,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 5. Service and sales workers","2013",5.471,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2013",0.374,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 7. Craft and related trades workers","2013",0.573,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of employed foreign-born population by sex and occupation (thousands)","PC - Population Census","Sex: Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2013",0.538,,,"Geographical coverage: Total national, excluding some areas"
