"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Intermediate","2015",25.091,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Advanced","2015",35.642,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Total","2015",110.844,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Less than basic","2015",5.763,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Basic","2015",28.412,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Intermediate","2015",29.538,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Advanced","2015",47.132,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (Aggregate levels): Total","2014",206.65,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (Aggregate levels): Less than basic","2014",8.373,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (Aggregate levels): Basic","2014",55.3,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (Aggregate levels): Intermediate","2014",60.515,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (Aggregate levels): Advanced","2014",82.462,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Total","2014",95.184,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Less than basic","2014",3.466,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Basic","2014",27.115,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Intermediate","2014",28.357,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Advanced","2014",36.245,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Total","2014",111.466,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Less than basic","2014",4.907,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Basic","2014",28.185,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Intermediate","2014",32.158,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Advanced","2014",46.216,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): Total","2013",202.459,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): X. No schooling","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): 0. Early childhood education","2013",8.049,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): 1. Primary education","2013",45.248,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): 2. Lower secondary education","2013",8.805,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): 3. Upper secondary education","2013",60.452,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): 4. Post-secondary non-tertiary education","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","2013",26.299,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","2013",53.605,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (ISCED-11): 9. Not elsewhere classified","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): Total","2013",92.301,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): X. No schooling","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): 0. Early childhood education","2013",3.664,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): 1. Primary education","2013",21.921,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): 2. Lower secondary education","2013",4.068,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): 3. Upper secondary education","2013",27.577,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): 4. Post-secondary non-tertiary education","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","2013",10.355,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","2013",24.715,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): 8. Doctoral or equivalent level","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (ISCED-11): 9. Not elsewhere classified","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): Total","2013",110.158,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): X. No schooling","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): 0. Early childhood education","2013",4.385,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): 1. Primary education","2013",23.326,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): 2. Lower secondary education","2013",4.737,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): 3. Upper secondary education","2013",32.875,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): 4. Post-secondary non-tertiary education","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): 5. Short-cycle tertiary education","2013",15.944,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): 6. Bachelor's or equivalent level","2013",28.89,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): 7. Master's or equivalent level","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): 8. Doctoral or equivalent level","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"France","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (ISCED-11): 9. Not elsewhere classified","2013",0,,,"Geographical coverage: Total national, excluding some areas"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Total","Education (Aggregate levels): Total","2019",2.009,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Total","Education (Aggregate levels): Less than basic","2019",1.833,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Total","Education (Aggregate levels): Basic","2019",0,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Total","Education (Aggregate levels): Intermediate","2019",0,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Total","Education (Aggregate levels): Advanced","2019",0.176,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Total","Education (Aggregate levels): Level not stated","2019",0,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Male","Education (Aggregate levels): Total","2019",0.351,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Male","Education (Aggregate levels): Less than basic","2019",0.351,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Male","Education (Aggregate levels): Basic","2019",0,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Male","Education (Aggregate levels): Intermediate","2019",0,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Male","Education (Aggregate levels): Advanced","2019",0,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Male","Education (Aggregate levels): Level not stated","2019",0,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Female","Education (Aggregate levels): Total","2019",1.658,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Female","Education (Aggregate levels): Less than basic","2019",1.482,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Female","Education (Aggregate levels): Basic","2019",0,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Female","Education (Aggregate levels): Intermediate","2019",0,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Female","Education (Aggregate levels): Advanced","2019",0.176,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guinea","Inflow of working-age foreign-born population by sex and education (thousands)","LFS - National Survey on Employment and the Informal Sector","Sex: Female","Education (Aggregate levels): Level not stated","2019",0,,,"Institution producing the data: National Statistical Office | Resident population definition: Living or intending to live in the country for more than 6 months | Age coverage - minimum age: 10 years old"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (Aggregate levels): Total","2018",11.493,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (Aggregate levels): Less than basic","2018",1.675,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (Aggregate levels): Basic","2018",1.191,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (Aggregate levels): Intermediate","2018",4.851,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Total","Education (Aggregate levels): Advanced","2018",3.776,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Total","2018",5.239,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Less than basic","2018",0.717,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Basic","2018",0.513,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Intermediate","2018",2.171,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Male","Education (Aggregate levels): Advanced","2018",1.838,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Total","2018",6.254,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Less than basic","2018",0.958,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Basic","2018",0.678,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Intermediate","2018",2.68,,,"Data reference period: August"
"Guatemala","Inflow of working-age foreign-born population by sex and education (thousands)","PC - Population Census","Sex: Female","Education (Aggregate levels): Advanced","2018",1.938,,,"Data reference period: August"
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Total","Education (Aggregate levels): Total","2018",8.003,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Total","Education (Aggregate levels): Basic","2018",1.362,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Total","Education (Aggregate levels): Intermediate","2018",4.553,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Total","Education (Aggregate levels): Advanced","2018",2.088,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Male","Education (Aggregate levels): Total","2018",3.705,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Male","Education (Aggregate levels): Basic","2018",0.658,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Male","Education (Aggregate levels): Intermediate","2018",2.03,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Male","Education (Aggregate levels): Advanced","2018",1.017,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Female","Education (Aggregate levels): Total","2018",4.298,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Female","Education (Aggregate levels): Basic","2018",0.704,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Female","Education (Aggregate levels): Intermediate","2018",2.523,,,
"Kazakhstan","Inflow of working-age foreign-born population by sex and education (thousands)","ADM - Administrative Records of arrival and departure, Ministry of Internal Affairs","Sex: Female","Education (Aggregate levels): Advanced","2018",1.071,,,
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (Aggregate levels): Total","2018",1.517,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (Aggregate levels): Less than basic","2018",0.038,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (Aggregate levels): Basic","2018",0.041,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (Aggregate levels): Intermediate","2018",1.193,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (Aggregate levels): Advanced","2018",0.245,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (Aggregate levels): Level not stated","2018",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (Aggregate levels): Total","2018",0.778,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (Aggregate levels): Less than basic","2018",0.017,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (Aggregate levels): Basic","2018",0.023,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (Aggregate levels): Intermediate","2018",0.613,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (Aggregate levels): Advanced","2018",0.125,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Male","Education (Aggregate levels): Level not stated","2018",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Female","Education (Aggregate levels): Total","2018",0.739,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Female","Education (Aggregate levels): Less than basic","2018",0.021,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Female","Education (Aggregate levels): Basic","2018",0.018,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Female","Education (Aggregate levels): Intermediate","2018",0.58,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Female","Education (Aggregate levels): Advanced","2018",0.12,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Female","Education (Aggregate levels): Level not stated","2018",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): Total","2017",1.717,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): X. No schooling","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): 0. Early childhood education","2017",0,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): 1. Primary education","2017",0.009,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): 2. Lower secondary education","2017",0.056,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): 3. Upper secondary education","2017",0.791,,,"Age coverage - minimum age: 16 years old"
"Kyrgyzstan","Inflow of working-age foreign-born population by sex and education (thousands)","OE - Statistical coupon for migration on paper, drawn up in the registration and removal of citizens of the Kyrgyz Republic to the register at the place of residence","Sex: Total","Education (ISCED-11): 4. Post-secondary non-tertiary education","2017",0.409,,,"Age coverage - minimum age: 16 years old"
